generic_name,GEO_ID,myCount
LISINOPRIL,0500000US27103,273
LISINOPRIL,0500000US21177,157
LISINOPRIL,0500000US47173,63
LISINOPRIL,0500000US12017,829
LISINOPRIL,0500000US16069,330
LISINOPRIL,0500000US37003,136
LISINOPRIL,0500000US50021,460
LISINOPRIL,0500000US47107,254
LISINOPRIL,0500000US46009,55
LISINOPRIL,0500000US46067,80
LISINOPRIL,0500000US55067,128
LISINOPRIL,0500000US55115,178
LISINOPRIL,0500000US05049,92
LISINOPRIL,0500000US02122,383
LISINOPRIL,0500000US26117,302
LISINOPRIL,0500000US48145,70
LISINOPRIL,0500000US32510,432
LISINOPRIL,0500000US20189,43
LISINOPRIL,0500000US51083,185
LISINOPRIL,0500000US47047,159
LISINOPRIL,0500000US28079,123
LISINOPRIL,0500000US30073,35
LISINOPRIL,0500000US30099,55
LISINOPRIL,0500000US05111,78
LISINOPRIL,0500000US38003,60
LISINOPRIL,0500000US19089,76
LISINOPRIL,0500000US28135,82
LISINOPRIL,0500000US21171,83
LISINOPRIL,0500000US39139,620
LISINOPRIL,0500000US18059,361
LISINOPRIL,0500000US28029,65
LISINOPRIL,0500000US31023,61
LISINOPRIL,0500000US55061,161
LISINOPRIL,0500000US31011,84
LISINOPRIL,0500000US06101,600
LISINOPRIL,0500000US31093,43
LISINOPRIL,0500000US29135,40
LISINOPRIL,0500000US19055,131
LISINOPRIL,0500000US36039,136
LISINOPRIL,0500000US19141,97
LISINOPRIL,0500000US37019,614
LISINOPRIL,0500000US08117,116
LISINOPRIL,0500000US08049,116
LISINOPRIL,0500000US37199,89
LISINOPRIL,0500000US48419,82
LISINOPRIL,0500000US18049,99
LISINOPRIL,0500000US18131,92
LISINOPRIL,0500000US18149,117
LISINOPRIL,0500000US50017,146
LISINOPRIL,0500000US28023,105
LISINOPRIL,0500000US39065,151
LISINOPRIL,0500000US13017,93
LISINOPRIL,0500000US13155,44
LISINOPRIL,0500000US13315,61
LISINOPRIL,0500000US39007,298
LISINOPRIL,0500000US19095,77
LISINOPRIL,0500000US12045,65
LISINOPRIL,0500000US42001,504
LISINOPRIL,0500000US42051,534
LISINOPRIL,0500000US48251,411
LISINOPRIL,0500000US49023,62
LISINOPRIL,0500000US72131,197
LISINOPRIL,0500000US20121,122
LISINOPRIL,0500000US48481,181
LISINOPRIL,0500000US29001,226
LISINOPRIL,0500000US29186,141
LISINOPRIL,0500000US49029,39
LISINOPRIL,0500000US26045,325
LISINOPRIL,0500000US27095,260
LISINOPRIL,0500000US18133,134
LISINOPRIL,0500000US18119,65
LISINOPRIL,0500000US18109,224
LISINOPRIL,0500000US47141,806
LISINOPRIL,0500000US16009,72
LISINOPRIL,0500000US19131,35
LISINOPRIL,0500000US45023,74
LISINOPRIL,0500000US01039,160
LISINOPRIL,0500000US13175,251
LISINOPRIL,0500000US08014,187
LISINOPRIL,0500000US48469,486
LISINOPRIL,0500000US28093,153
LISINOPRIL,0500000US20151,89
LISINOPRIL,0500000US30085,100
LISINOPRIL,0500000US30055,14
LISINOPRIL,0500000US30105,66
LISINOPRIL,0500000US21239,144
LISINOPRIL,0500000US13235,74
LISINOPRIL,0500000US13091,106
LISINOPRIL,0500000US13093,72
LISINOPRIL,0500000US42065,268
LISINOPRIL,0500000US17025,54
LISINOPRIL,0500000US30047,197
LISINOPRIL,0500000US01019,121
LISINOPRIL,0500000US18103,155
LISINOPRIL,0500000US21217,161
LISINOPRIL,0500000US21021,221
LISINOPRIL,0500000US31081,59
LISINOPRIL,0500000US53031,211
LISINOPRIL,0500000US38001,49
LISINOPRIL,0500000US31181,31
LISINOPRIL,0500000US72121,124
LISINOPRIL,0500000US21155,113
LISINOPRIL,0500000US13133,159
LISINOPRIL,0500000US47039,77
LISINOPRIL,0500000US29229,99
LISINOPRIL,0500000US37091,133
LISINOPRIL,0500000US20023,27
LISINOPRIL,0500000US12059,74
LISINOPRIL,0500000US02150,73
LISINOPRIL,0500000US47071,179
LISINOPRIL,0500000US19111,156
LISINOPRIL,0500000US06027,152
LISINOPRIL,0500000US40119,298
LISINOPRIL,0500000US47055,160
LISINOPRIL,0500000US01063,29
LISINOPRIL,0500000US31089,117
LISINOPRIL,0500000US37181,310
LISINOPRIL,0500000US51740,344
LISINOPRIL,0500000US28153,119
LISINOPRIL,0500000US39015,177
LISINOPRIL,0500000US20193,88
LISINOPRIL,0500000US42035,207
LISINOPRIL,0500000US55003,238
LISINOPRIL,0500000US19183,124
LISINOPRIL,0500000US28141,98
LISINOPRIL,0500000US28117,179
LISINOPRIL,0500000US01011,28
LISINOPRIL,0500000US22093,78
LISINOPRIL,0500000US40011,76
LISINOPRIL,0500000US40093,55
LISINOPRIL,0500000US49043,150
LISINOPRIL,0500000US01057,65
LISINOPRIL,0500000US18137,201
LISINOPRIL,0500000US22027,127
LISINOPRIL,0500000US27013,539
LISINOPRIL,0500000US53043,51
LISINOPRIL,0500000US45029,173
LISINOPRIL,0500000US19145,150
LISINOPRIL,0500000US29089,43
LISINOPRIL,0500000US26005,425
LISINOPRIL,0500000US28159,174
LISINOPRIL,0500000US72049,9
LISINOPRIL,0500000US37065,202
LISINOPRIL,0500000US39121,42
LISINOPRIL,0500000US39115,25
LISINOPRIL,0500000US20171,45
LISINOPRIL,0500000US20109,83
LISINOPRIL,0500000US20055,172
LISINOPRIL,0500000US47105,217
LISINOPRIL,0500000US48219,88
LISINOPRIL,0500000US21195,554
LISINOPRIL,0500000US08103,88
LISINOPRIL,0500000US38057,80
LISINOPRIL,0500000US17179,396
LISINOPRIL,0500000US42005,246
LISINOPRIL,0500000US22105,530
LISINOPRIL,0500000US22091,69
LISINOPRIL,0500000US22063,258
LISINOPRIL,0500000US16085,80
LISINOPRIL,0500000US46083,573
LISINOPRIL,0500000US21137,140
LISINOPRIL,0500000US48023,38
LISINOPRIL,0500000US48275,60
LISINOPRIL,0500000US08065,47
LISINOPRIL,0500000US04071,13
LISINOPRIL,0500000US38051,37
LISINOPRIL,0500000US38047,6
LISINOPRIL,0500000US38029,68
LISINOPRIL,0500000US27047,170
LISINOPRIL,0500000US23023,198
LISINOPRIL,0500000US37197,130
LISINOPRIL,0500000US54107,585
LISINOPRIL,0500000US55055,324
LISINOPRIL,0500000US36043,379
LISINOPRIL,0500000US36021,286
LISINOPRIL,0500000US48475,32
LISINOPRIL,0500000US48253,121
LISINOPRIL,0500000US01081,451
LISINOPRIL,0500000US18171,46
LISINOPRIL,0500000US28071,344
LISINOPRIL,0500000US26115,414
LISINOPRIL,0500000US48063,53
LISINOPRIL,0500000US13317,29
LISINOPRIL,0500000US30035,82
LISINOPRIL,0500000US37113,164
LISINOPRIL,0500000US08023,12
LISINOPRIL,0500000US18167,768
LISINOPRIL,0500000US29167,176
LISINOPRIL,0500000US56015,42
LISINOPRIL,0500000US48259,279
LISINOPRIL,0500000US12055,569
LISINOPRIL,0500000US41065,259
LISINOPRIL,0500000US45081,110
LISINOPRIL,0500000US08015,152
LISINOPRIL,0500000US08055,97
LISINOPRIL,0500000US38059,76
LISINOPRIL,0500000US28115,243
LISINOPRIL,0500000US13241,111
LISINOPRIL,0500000US40139,70
LISINOPRIL,0500000US13081,106
LISINOPRIL,0500000US56025,544
LISINOPRIL,0500000US72067,78
LISINOPRIL,0500000US29079,49
LISINOPRIL,0500000US51051,84
LISINOPRIL,0500000US05121,99
LISINOPRIL,0500000US13049,41
LISINOPRIL,0500000US13025,25
LISINOPRIL,0500000US45047,586
LISINOPRIL,0500000US48181,695
LISINOPRIL,0500000US18017,177
LISINOPRIL,0500000US51025,46
LISINOPRIL,0500000US35007,86
LISINOPRIL,0500000US48401,199
LISINOPRIL,0500000US31047,149
LISINOPRIL,0500000US72025,818
LISINOPRIL,0500000US27071,98
LISINOPRIL,0500000US42075,954
LISINOPRIL,0500000US30053,139
LISINOPRIL,0500000US27099,137
LISINOPRIL,0500000US51600,322
LISINOPRIL,0500000US31175,54
LISINOPRIL,0500000US13187,125
LISINOPRIL,0500000US51023,166
LISINOPRIL,0500000US45031,445
LISINOPRIL,0500000US21075,29
LISINOPRIL,0500000US33003,264
LISINOPRIL,0500000US20179,18
LISINOPRIL,0500000US20065,29
LISINOPRIL,0500000US55047,129
LISINOPRIL,0500000US08075,157
LISINOPRIL,0500000US21119,152
LISINOPRIL,0500000US05129,35
LISINOPRIL,0500000US05137,158
LISINOPRIL,0500000US47013,255
LISINOPRIL,0500000US50003,222
LISINOPRIL,0500000US20161,313
LISINOPRIL,0500000US17157,173
LISINOPRIL,0500000US08043,190
LISINOPRIL,0500000US48015,52
LISINOPRIL,0500000US05035,229
LISINOPRIL,0500000US21235,350
LISINOPRIL,0500000US05023,139
LISINOPRIL,0500000US48073,163
LISINOPRIL,0500000US17011,148
LISINOPRIL,0500000US54091,268
LISINOPRIL,0500000US54001,196
LISINOPRIL,0500000US42085,576
LISINOPRIL,0500000US46019,91
LISINOPRIL,0500000US29217,120
LISINOPRIL,0500000US36115,248
LISINOPRIL,0500000US17181,129
LISINOPRIL,0500000US21005,86
LISINOPRIL,0500000US39069,153
LISINOPRIL,0500000US39039,227
LISINOPRIL,0500000US18075,82
LISINOPRIL,0500000US12049,86
LISINOPRIL,0500000US29137,90
LISINOPRIL,0500000US29127,281
LISINOPRIL,0500000US29173,42
LISINOPRIL,0500000US35006,197
LISINOPRIL,0500000US48497,289
LISINOPRIL,0500000US48097,225
LISINOPRIL,0500000US17037,332
LISINOPRIL,0500000US39089,673
LISINOPRIL,0500000US20009,139
LISINOPRIL,0500000US27075,73
LISINOPRIL,0500000US23029,230
LISINOPRIL,0500000US17135,194
LISINOPRIL,0500000US01065,51
LISINOPRIL,0500000US48425,92
LISINOPRIL,0500000US19025,64
LISINOPRIL,0500000US56003,63
LISINOPRIL,0500000US20149,182
LISINOPRIL,0500000US35009,164
LISINOPRIL,0500000US02070,32
LISINOPRIL,0500000US21087,82
LISINOPRIL,0500000US72039,102
LISINOPRIL,0500000US48285,130
LISINOPRIL,0500000US13073,448
LISINOPRIL,0500000US54059,87
LISINOPRIL,0500000US02170,373
LISINOPRIL,0500000US40115,149
LISINOPRIL,0500000US29067,168
LISINOPRIL,0500000US29153,62
LISINOPRIL,0500000US72135,108
LISINOPRIL,0500000US72139,143
LISINOPRIL,0500000US48055,236
LISINOPRIL,0500000US48177,100
LISINOPRIL,0500000US39091,176
LISINOPRIL,0500000US55078,77
LISINOPRIL,0500000US12075,117
LISINOPRIL,0500000US20001,90
LISINOPRIL,0500000US36095,116
LISINOPRIL,0500000US37173,156
LISINOPRIL,0500000US31151,83
LISINOPRIL,0500000US35061,233
LISINOPRIL,0500000US54021,37
LISINOPRIL,0500000US54007,64
LISINOPRIL,0500000US13305,107
LISINOPRIL,0500000US40087,182
LISINOPRIL,0500000US05135,126
LISINOPRIL,0500000US47083,47
LISINOPRIL,0500000US29141,94
LISINOPRIL,0500000US49021,116
LISINOPRIL,0500000US46043,42
LISINOPRIL,0500000US47177,257
LISINOPRIL,0500000US47015,106
LISINOPRIL,0500000US47175,111
LISINOPRIL,0500000US47153,134
LISINOPRIL,0500000US51145,155
LISINOPRIL,0500000US08071,89
LISINOPRIL,0500000US54085,76
LISINOPRIL,0500000US29039,63
LISINOPRIL,0500000US35028,159
LISINOPRIL,0500000US53065,339
LISINOPRIL,0500000US72075,161
LISINOPRIL,0500000US46085,33
LISINOPRIL,0500000US48135,749
LISINOPRIL,0500000US27033,79
LISINOPRIL,0500000US13281,110
LISINOPRIL,0500000US47089,334
LISINOPRIL,0500000US20077,56
LISINOPRIL,0500000US30093,237
LISINOPRIL,0500000US05059,183
LISINOPRIL,0500000US47087,203
LISINOPRIL,0500000US51169,125
LISINOPRIL,0500000US26027,130
LISINOPRIL,0500000US01051,174
LISINOPRIL,0500000US37137,56
LISINOPRIL,0500000US40049,140
LISINOPRIL,0500000US72015,67
LISINOPRIL,0500000US21003,68
LISINOPRIL,0500000US54103,67
LISINOPRIL,0500000US05113,121
LISINOPRIL,0500000US35015,256
LISINOPRIL,0500000US28145,237
LISINOPRIL,0500000US01077,501
LISINOPRIL,0500000US20005,120
LISINOPRIL,0500000US20087,165
LISINOPRIL,0500000US20183,39
LISINOPRIL,0500000US28065,62
LISINOPRIL,0500000US39125,83
LISINOPRIL,0500000US48083,76
LISINOPRIL,0500000US20045,522
LISINOPRIL,0500000US37041,70
LISINOPRIL,0500000US01001,165
LISINOPRIL,0500000US05077,27
LISINOPRIL,0500000US04017,655
LISINOPRIL,0500000US12079,64
LISINOPRIL,0500000US12089,270
LISINOPRIL,0500000US27119,221
LISINOPRIL,0500000US47147,282
LISINOPRIL,0500000US45057,284
LISINOPRIL,0500000US05019,76
LISINOPRIL,0500000US39081,350
LISINOPRIL,0500000US17017,42
LISINOPRIL,0500000US48299,114
LISINOPRIL,0500000US48377,32
LISINOPRIL,0500000US40037,238
LISINOPRIL,0500000US55135,196
LISINOPRIL,0500000US18021,119
LISINOPRIL,0500000US51131,125
LISINOPRIL,0500000US27069,31
LISINOPRIL,0500000US51620,87
LISINOPRIL,0500000US51093,148
LISINOPRIL,0500000US51175,82
LISINOPRIL,0500000US13261,120
LISINOPRIL,0500000US36049,226
LISINOPRIL,0500000US29005,32
LISINOPRIL,0500000US13297,359
LISINOPRIL,0500000US28151,274
LISINOPRIL,0500000US29075,50
LISINOPRIL,0500000US50019,132
LISINOPRIL,0500000US20027,77
LISINOPRIL,0500000US08073,54
LISINOPRIL,0500000US22049,119
LISINOPRIL,0500000US13031,369
LISINOPRIL,0500000US37087,251
LISINOPRIL,0500000US51139,103
LISINOPRIL,0500000US08105,151
LISINOPRIL,0500000US50001,206
LISINOPRIL,0500000US54003,440
LISINOPRIL,0500000US48365,61
LISINOPRIL,0500000US47079,181
LISINOPRIL,0500000US20081,40
LISINOPRIL,0500000US20067,50
LISINOPRIL,0500000US22101,213
LISINOPRIL,0500000US17033,82
LISINOPRIL,0500000US12041,83
LISINOPRIL,0500000US51143,200
LISINOPRIL,0500000US22085,64
LISINOPRIL,0500000US37139,280
LISINOPRIL,0500000US19181,208
LISINOPRIL,0500000US28147,59
LISINOPRIL,0500000US33007,274
LISINOPRIL,0500000US17107,96
LISINOPRIL,0500000US28109,159
LISINOPRIL,0500000US51029,84
LISINOPRIL,0500000US51049,79
LISINOPRIL,0500000US46023,103
LISINOPRIL,0500000US22123,32
LISINOPRIL,0500000US01033,399
LISINOPRIL,0500000US18161,118
LISINOPRIL,0500000US13227,166
LISINOPRIL,0500000US12133,120
LISINOPRIL,0500000US06063,113
LISINOPRIL,0500000US55045,242
LISINOPRIL,0500000US22001,212
LISINOPRIL,0500000US72151,97
LISINOPRIL,0500000US27079,269
LISINOPRIL,0500000US24047,272
LISINOPRIL,0500000US13247,639
LISINOPRIL,0500000US26157,253
LISINOPRIL,0500000US46017,20
LISINOPRIL,0500000US31045,52
LISINOPRIL,0500000US48093,97
LISINOPRIL,0500000US01121,270
LISINOPRIL,0500000US51073,165
LISINOPRIL,0500000US31145,82
LISINOPRIL,0500000US31087,57
LISINOPRIL,0500000US31063,57
LISINOPRIL,0500000US39075,120
LISINOPRIL,0500000US72041,144
LISINOPRIL,0500000US18153,69
LISINOPRIL,0500000US48281,91
LISINOPRIL,0500000US27025,200
LISINOPRIL,0500000US18001,125
LISINOPRIL,0500000US20107,26
LISINOPRIL,0500000US37017,127
LISINOPRIL,0500000US50025,273
LISINOPRIL,0500000US47103,141
LISINOPRIL,0500000US36073,146
LISINOPRIL,0500000US26051,73
LISINOPRIL,0500000US17021,120
LISINOPRIL,0500000US53021,282
LISINOPRIL,0500000US01123,170
LISINOPRIL,0500000US28041,44
LISINOPRIL,0500000US48019,59
LISINOPRIL,0500000US48325,166
LISINOPRIL,0500000US12007,106
LISINOPRIL,0500000US29195,154
LISINOPRIL,0500000US05139,298
LISINOPRIL,0500000US26103,496
LISINOPRIL,0500000US16077,32
LISINOPRIL,0500000US26107,133
LISINOPRIL,0500000US21141,106
LISINOPRIL,0500000US56023,86
LISINOPRIL,0500000US48079,18
LISINOPRIL,0500000US19009,52
LISINOPRIL,0500000US01099,85
LISINOPRIL,0500000US48373,123
LISINOPRIL,0500000US19093,52
LISINOPRIL,0500000US72089,53
LISINOPRIL,0500000US19029,95
LISINOPRIL,0500000US49017,27
LISINOPRIL,0500000US54047,114
LISINOPRIL,0500000US72083,38
LISINOPRIL,0500000US55113,148
LISINOPRIL,0500000US51147,155
LISINOPRIL,0500000US40051,149
LISINOPRIL,0500000US27101,25
LISINOPRIL,0500000US01103,584
LISINOPRIL,0500000US27169,147
LISINOPRIL,0500000US25007,126
LISINOPRIL,0500000US17149,88
LISINOPRIL,0500000US05083,99
LISINOPRIL,0500000US40039,133
LISINOPRIL,0500000US48049,214
LISINOPRIL,0500000US48349,166
LISINOPRIL,0500000US21025,137
LISINOPRIL,0500000US72057,197
LISINOPRIL,0500000US48415,64
LISINOPRIL,0500000US48033,53
LISINOPRIL,0500000US48263,46
LISINOPRIL,0500000US21227,834
LISINOPRIL,0500000US05029,120
LISINOPRIL,0500000US21017,171
LISINOPRIL,0500000US41025,46
LISINOPRIL,0500000US41013,216
LISINOPRIL,0500000US17057,132
LISINOPRIL,0500000US45069,88
LISINOPRIL,0500000US02110,166
LISINOPRIL,0500000US48323,164
LISINOPRIL,0500000US39021,126
LISINOPRIL,0500000US27107,39
LISINOPRIL,0500000US35017,214
LISINOPRIL,0500000US13103,151
LISINOPRIL,0500000US54057,64
LISINOPRIL,0500000US28137,136
LISINOPRIL,0500000US30027,95
LISINOPRIL,0500000US56005,164
LISINOPRIL,0500000US35041,164
LISINOPRIL,0500000US40123,315
LISINOPRIL,0500000US02290,10
LISINOPRIL,0500000US47017,308
LISINOPRIL,0500000US29115,76
LISINOPRIL,0500000US30023,107
LISINOPRIL,0500000US55015,170
LISINOPRIL,0500000US01045,181
LISINOPRIL,0500000US56007,57
LISINOPRIL,0500000US48069,73
LISINOPRIL,0500000US21161,172
LISINOPRIL,0500000US20013,94
LISINOPRIL,0500000US48207,39
LISINOPRIL,0500000US05087,278
LISINOPRIL,0500000US01107,97
LISINOPRIL,0500000US13195,46
LISINOPRIL,0500000US72073,49
LISINOPRIL,0500000US08063,43
LISINOPRIL,0500000US13005,54
LISINOPRIL,0500000US18073,148
LISINOPRIL,0500000US53039,123
LISINOPRIL,0500000US05053,124
LISINOPRIL,0500000US19041,123
LISINOPRIL,0500000US26141,114
LISINOPRIL,0500000US54067,145
LISINOPRIL,0500000US27093,100
LISINOPRIL,0500000US22115,131
LISINOPRIL,0500000US19057,250
LISINOPRIL,0500000US08095,49
LISINOPRIL,0500000US02220,75
LISINOPRIL,0500000US21147,118
LISINOPRIL,0500000US40131,230
LISINOPRIL,0500000US18123,96
LISINOPRIL,0500000US19185,88
LISINOPRIL,0500000US31043,78
LISINOPRIL,0500000US51125,77
LISINOPRIL,0500000US40095,62
LISINOPRIL,0500000US21185,265
LISINOPRIL,0500000US28001,145
LISINOPRIL,0500000US18077,180
LISINOPRIL,0500000US47159,169
LISINOPRIL,0500000US47169,111
LISINOPRIL,0500000US08107,139
LISINOPRIL,0500000US13027,89
LISINOPRIL,0500000US21237,50
LISINOPRIL,0500000US49013,91
LISINOPRIL,0500000US19133,101
LISINOPRIL,0500000US13123,99
LISINOPRIL,0500000US38085,29
LISINOPRIL,0500000US13011,93
LISINOPRIL,0500000US17101,52
LISINOPRIL,0500000US26011,94
LISINOPRIL,0500000US08051,78
LISINOPRIL,0500000US47041,116
LISINOPRIL,0500000US72109,68
LISINOPRIL,0500000US28019,53
LISINOPRIL,0500000US22081,87
LISINOPRIL,0500000US17095,266
LISINOPRIL,0500000US39175,81
LISINOPRIL,0500000US56013,308
LISINOPRIL,0500000US48217,94
LISINOPRIL,0500000US29109,224
LISINOPRIL,0500000US29065,176
LISINOPRIL,0500000US28003,314
LISINOPRIL,0500000US35035,247
LISINOPRIL,0500000US13001,101
LISINOPRIL,0500000US40001,102
LISINOPRIL,0500000US18101,56
LISINOPRIL,0500000US20131,67
LISINOPRIL,0500000US47033,83
LISINOPRIL,0500000US48465,201
LISINOPRIL,0500000US42023,28
LISINOPRIL,0500000US13071,201
LISINOPRIL,0500000US45067,94
LISINOPRIL,0500000US13267,96
LISINOPRIL,0500000US32021,19
LISINOPRIL,0500000US19035,77
LISINOPRIL,0500000US42059,146
LISINOPRIL,0500000US35059,24
LISINOPRIL,0500000US13029,88
LISINOPRIL,0500000US49047,167
LISINOPRIL,0500000US48411,15
LISINOPRIL,0500000US08033,15
LISINOPRIL,0500000US21173,216
LISINOPRIL,0500000US06015,124
LISINOPRIL,0500000US37149,77
LISINOPRIL,0500000US26089,198
LISINOPRIL,0500000US48455,97
LISINOPRIL,0500000US05071,91
LISINOPRIL,0500000US17041,80
LISINOPRIL,0500000US26091,324
LISINOPRIL,0500000US35053,75
LISINOPRIL,0500000US31147,43
LISINOPRIL,0500000US17185,36
LISINOPRIL,0500000US26007,253
LISINOPRIL,0500000US16081,28
LISINOPRIL,0500000US28103,67
LISINOPRIL,0500000US40033,25
LISINOPRIL,0500000US39127,115
LISINOPRIL,0500000US51141,57
LISINOPRIL,0500000US20073,23
LISINOPRIL,0500000US06005,202
LISINOPRIL,0500000US29159,180
LISINOPRIL,0500000US41031,143
LISINOPRIL,0500000US54009,229
LISINOPRIL,0500000US27173,70
LISINOPRIL,0500000US45087,69
LISINOPRIL,0500000US24035,179
LISINOPRIL,0500000US13225,79
LISINOPRIL,0500000US13189,97
LISINOPRIL,0500000US55119,99
LISINOPRIL,0500000US21037,297
LISINOPRIL,0500000US40077,120
LISINOPRIL,0500000US48395,34
LISINOPRIL,0500000US01079,108
LISINOPRIL,0500000US50011,226
LISINOPRIL,0500000US54071,70
LISINOPRIL,0500000US21091,19
LISINOPRIL,0500000US21183,118
LISINOPRIL,0500000US40085,73
LISINOPRIL,0500000US48241,147
LISINOPRIL,0500000US29139,47
LISINOPRIL,0500000US21181,65
LISINOPRIL,0500000US28143,34
LISINOPRIL,0500000US40061,85
LISINOPRIL,0500000US13069,240
LISINOPRIL,0500000US34033,240
LISINOPRIL,0500000US37153,163
LISINOPRIL,0500000US01115,220
LISINOPRIL,0500000US48117,75
LISINOPRIL,0500000US16031,109
LISINOPRIL,0500000US45009,75
LISINOPRIL,0500000US21225,41
LISINOPRIL,0500000US72033,47
LISINOPRIL,0500000US56041,84
LISINOPRIL,0500000US56043,50
LISINOPRIL,0500000US55081,238
LISINOPRIL,0500000US28155,49
LISINOPRIL,0500000US38093,184
LISINOPRIL,0500000US21039,18
LISINOPRIL,0500000US00000,119
LISINOPRIL,0500000US46011,185
LISINOPRIL,0500000US46101,105
LISINOPRIL,0500000US53037,202
LISINOPRIL,0500000US19097,76
LISINOPRIL,0500000US40097,163
LISINOPRIL,0500000US28125,37
LISINOPRIL,0500000US02198,36
LISINOPRIL,0500000US72019,75
LISINOPRIL,0500000US31139,53
LISINOPRIL,0500000US12129,60
LISINOPRIL,0500000US36025,287
LISINOPRIL,0500000US48235,33
LISINOPRIL,0500000US31003,37
LISINOPRIL,0500000US48381,345
LISINOPRIL,0500000US48147,98
LISINOPRIL,0500000US08029,182
LISINOPRIL,0500000US55121,107
LISINOPRIL,0500000US51053,54
LISINOPRIL,0500000US53051,151
LISINOPRIL,0500000US19051,40
LISINOPRIL,0500000US28045,160
LISINOPRIL,0500000US51119,40
LISINOPRIL,0500000US27127,199
LISINOPRIL,0500000US27129,151
LISINOPRIL,0500000US20033,23
LISINOPRIL,0500000US37167,242
LISINOPRIL,0500000US48057,96
LISINOPRIL,0500000US27147,185
LISINOPRIL,0500000US48025,103
LISINOPRIL,0500000US05115,256
LISINOPRIL,0500000US08037,204
LISINOPRIL,0500000US46129,64
LISINOPRIL,0500000US18121,95
LISINOPRIL,0500000US51089,104
LISINOPRIL,0500000US19005,86
LISINOPRIL,0500000US72003,200
LISINOPRIL,0500000US12077,29
LISINOPRIL,0500000US24019,167
LISINOPRIL,0500000US37043,57
LISINOPRIL,0500000US21071,410
LISINOPRIL,0500000US19139,201
LISINOPRIL,0500000US48051,54
LISINOPRIL,0500000US31059,56
LISINOPRIL,0500000US38089,123
LISINOPRIL,0500000US72105,104
LISINOPRIL,0500000US20049,13
LISINOPRIL,0500000US51017,39
LISINOPRIL,0500000US16059,40
LISINOPRIL,0500000US29223,49
LISINOPRIL,0500000US20095,57
LISINOPRIL,0500000US22031,52
LISINOPRIL,0500000US48403,47
LISINOPRIL,0500000US21079,50
LISINOPRIL,0500000US47183,195
LISINOPRIL,0500000US48077,31
LISINOPRIL,0500000US48237,39
LISINOPRIL,0500000US40099,46
LISINOPRIL,0500000US31013,60
LISINOPRIL,0500000US53055,112
LISINOPRIL,0500000US28037,98
LISINOPRIL,0500000US28077,88
LISINOPRIL,0500000US72111,75
LISINOPRIL,0500000US04009,166
LISINOPRIL,0500000US48467,139
LISINOPRIL,0500000US48221,199
LISINOPRIL,0500000US19081,66
LISINOPRIL,0500000US28101,97
LISINOPRIL,0500000US38071,109
LISINOPRIL,0500000US30109,17
LISINOPRIL,0500000US42117,237
LISINOPRIL,0500000US72081,158
LISINOPRIL,0500000US05133,67
LISINOPRIL,0500000US21153,90
LISINOPRIL,0500000US72099,141
LISINOPRIL,0500000US47005,90
LISINOPRIL,0500000US26105,166
LISINOPRIL,0500000US06011,95
LISINOPRIL,0500000US26131,27
LISINOPRIL,0500000US28063,64
LISINOPRIL,0500000US47143,105
LISINOPRIL,0500000US39031,114
LISINOPRIL,0500000US51071,84
LISINOPRIL,0500000US28107,154
LISINOPRIL,0500000US55107,95
LISINOPRIL,0500000US37187,37
LISINOPRIL,0500000US13009,109
LISINOPRIL,0500000US24037,350
LISINOPRIL,0500000US20165,22
LISINOPRIL,0500000US20163,47
LISINOPRIL,0500000US27063,50
LISINOPRIL,0500000US72079,89
LISINOPRIL,0500000US50009,43
LISINOPRIL,0500000US20187,25
LISINOPRIL,0500000US20129,37
LISINOPRIL,0500000US26061,223
LISINOPRIL,0500000US48189,131
LISINOPRIL,0500000US38005,54
LISINOPRIL,0500000US30025,23
LISINOPRIL,0500000US01119,36
LISINOPRIL,0500000US42123,237
LISINOPRIL,0500000US72117,52
LISINOPRIL,0500000US21051,233
LISINOPRIL,0500000US17175,24
LISINOPRIL,0500000US20035,192
LISINOPRIL,0500000US46031,37
LISINOPRIL,0500000US33005,436
LISINOPRIL,0500000US05013,36
LISINOPRIL,0500000US48471,205
LISINOPRIL,0500000US17083,61
LISINOPRIL,0500000US37015,67
LISINOPRIL,0500000US51081,13
LISINOPRIL,0500000US51183,37
LISINOPRIL,0500000US17169,21
LISINOPRIL,0500000US20083,56
LISINOPRIL,0500000US51005,62
LISINOPRIL,0500000US35027,97
LISINOPRIL,0500000US48293,123
LISINOPRIL,0500000US54087,98
LISINOPRIL,0500000US51113,104
LISINOPRIL,0500000US41045,146
LISINOPRIL,0500000US17125,33
LISINOPRIL,0500000US47171,119
LISINOPRIL,0500000US48409,175
LISINOPRIL,0500000US48249,108
LISINOPRIL,0500000US48131,26
LISINOPRIL,0500000US18055,263
LISINOPRIL,0500000US13221,30
LISINOPRIL,0500000US22003,107
LISINOPRIL,0500000US16015,35
LISINOPRIL,0500000US40091,86
LISINOPRIL,0500000US24011,122
LISINOPRIL,0500000US22069,147
LISINOPRIL,0500000US01031,204
LISINOPRIL,0500000US12013,54
LISINOPRIL,0500000US08119,81
LISINOPRIL,0500000US45001,164
LISINOPRIL,0500000US16013,114
LISINOPRIL,0500000US18029,206
LISINOPRIL,0500000US21219,60
LISINOPRIL,0500000US31071,8
LISINOPRIL,0500000US31115,8
LISINOPRIL,0500000US22025,74
LISINOPRIL,0500000US29053,76
LISINOPRIL,0500000US20195,34
